variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
eta[2006],-0.024056912796412498,-0.027725081,0.22413920980346844,0.2257837811124,-0.38868935349999995,0.3517081725,1.000324438239886,5895.288904060886,3028.7245277072884
eta[2007],0.128046411406205,0.12194022,0.21595236180046437,0.21600861606029997,-0.213233175,0.4885801364999999,1.001121040217875,4763.254070822511,3498.5199464338098
eta[2008],0.186030228541555,0.181143875,0.2196078703533381,0.2285111275944,-0.1708908175,0.5409787199999999,1.0010257356832202,4154.698705475668,3009.12016412228
eta[2009],0.005317612789182976,0.00209794705,0.21112981981220658,0.21247947134400003,-0.33554421999999995,0.3634779049999998,1.0007630816295,5585.609550912253,3459.4286488027856
eta[2010],0.27276013166082225,0.26780167,0.21575020644822385,0.21806916245099997,-0.07270031145000001,0.631510352,1.0002738857079374,4419.91866429385,3363.385685473177
eta[2011],0.06857321653140774,0.06631172499999999,0.20873103412440067,0.20841940015469998,-0.2719040755,0.4161266254999999,1.0003223714317817,5399.038868682944,3290.3734775649978
eta[2012],0.057123786350875,0.0505680625,0.2027795542781218,0.2049806102715,-0.26798490899999994,0.3970185735,1.0000763470234073,5384.815760280547,3302.5792132607135
eta[2013],0.14275726051905102,0.14115908,0.2054107641985253,0.20425390009331998,-0.191286262,0.4827060579999997,1.0021637761192272,5634.733722800819,3068.8351308490032
eta[2014],0.021721412666902,0.0174063895,0.20422690282987763,0.20139112077,-0.31168272399999997,0.3621767895,0.99985122219362,5236.386235510804,3277.849216648351
eta[2015],0.1837580035458225,0.18188796499999998,0.201220173374381,0.199169511387,-0.1367997645,0.513186949,1.0000825300633238,5643.97871119809,3375.1561975953787
eta[2016],-0.01337011959575125,-0.0167346965,0.21129067330034088,0.20663123703599998,-0.36188467449999995,0.3356294604999999,1.0003452382830702,4218.5964176009675,3304.5923211245067
eta[2017],0.1553888402131445,0.154393005,0.19990437528691254,0.1970298193605,-0.17734431750000001,0.48558797499999995,1.0008201387672395,5572.921238106472,2886.508839459451
eta[2018],0.223524956217345,0.221746475,0.20199416058012684,0.2044575252699,-0.1079040555,0.5557597459999993,1.0002305500745021,5661.080790987028,3077.625208057783
eta[2019],0.3756282803694185,0.36954926,0.19610975319782217,0.19635007320599998,0.0614991965,0.6988205035,1.0019806787917898,4889.558532978089,3440.8565289218204
eta[2020],0.433612097647585,0.43097401999999996,0.200313963684575,0.20193860788500007,0.113070028,0.7578338974999995,1.001066874706057,4343.12857268511,2922.8418851517154
eta[2021],0.252899481793045,0.251814055,0.1928687857288486,0.192879677256,-0.06152489319999999,0.57539617,1.0006580682154742,5384.61966295738,3186.793527053831
eta[2022],0.5203420006282,0.51671683,0.1981815432697513,0.19608350913899997,0.198310276,0.8472195474999998,1.0002274704801684,4483.809005662021,3331.0421727764033
eta[2023],0.3161550855377521,0.315834375,0.19111711116488744,0.191963897475,0.0051876100450000085,0.6354184165000001,1.0006577529703373,5170.473897609371,3140.450593318078
eta[2024],0.33979697517252,0.33668277,0.18737700884396638,0.18585146384699994,0.034786593850000005,0.6581938099999999,1.0005755142118091,5108.528138360509,2971.503295289382
eta[2025],0.3903391295273025,0.390482785,0.19090104255734466,0.189991691064,0.07952968875000001,0.7032382249999999,1.0026120317807796,5311.996052332967,3002.2181572696836
eta[2026],0.2693032816691925,0.268924965,0.1918829232310895,0.189095526081,-0.04834196624999999,0.5754871739999999,1.000360404455931,4988.583862929128,3071.501302566793
eta[2027],0.4313398724974625,0.43082193999999996,0.1895701804381915,0.18592895193600004,0.12736600400000003,0.7400963734999998,1.0007323962907604,5464.098700356047,3130.5515681097263
eta[2028],0.23421174931741176,0.23270402,0.2008977818267267,0.19966951082399995,-0.0954936407,0.5686511094999999,1.001296688152027,3987.67379040736,2560.63563356788
eta[2029],0.4029707093191,0.401827335,0.1901693163979507,0.187056995559,0.08700898315000002,0.7135143309999998,1.0004658970065363,5411.393497607709,2760.57535852756
eta[2030],0.4711068251947925,0.468318685,0.1924554148778111,0.192736673073,0.150772504,0.7880490894999999,1.000228309015678,5335.745882166542,3161.3726776780327
eta[2031],0.62321014942625,0.620030365,0.18962288448053252,0.19279879401299996,0.31577303,0.9357106409999998,1.001667026202517,4845.033558994276,2926.0892080141116
eta[2032],0.68119396661425,0.683430685,0.19415957751324836,0.19575913108500007,0.36756541700000006,1.0001946099999999,1.0009242414506565,4761.550782119712,2913.988274928065
